device_id,packet_size,packet_rate,connection_duration,protocol_type,source_port,destination_port,failed_login_attempts,traffic_volume,cpu_usage,memory_usage,anomaly_score,botnet_attack
4810,536.0068190613547,32.8682789462208,12.233466923518561,UDP,58579,53,1,1196.1628059356883,52.17611993968656,57.29030316387113,0.25843984955961974,Normal
8206,457.38540134114015,32.522500763617636,34.01282101061175,UDP,10431,5683,3,2572.279723923127,29.365701532268865,61.64940396275731,0.29419299884670513,Normal
3032,549.7789378443049,40.84380281152799,18.67414697890382,ICMP,10096,80,5,2343.8719406894056,71.27485527864333,67.00829361516038,0.8803584652735573,Attack
9436,459.0108041337971,28.771923203826375,17.269051566504892,UDP,18162,53,0,1840.7166935185558,37.49659404276652,32.46105791078061,0.3803554074888027,Normal
1271,604.0631674302728,38.29567198365841,58.02753254023019,ICMP,6241,443,2,1806.9136123575736,11.074911829369483,62.01701951187596,0.5563633615709599,Normal
4511,387.2356882097418,43.99813122921885,1.5441312054605403,UDP,32284,53,2,1166.7523631539846,19.89569399230996,19.415199420645408,0.1204267786634925,Normal
2771,638.9063830010374,57.562285420647214,64.10256890979308,ICMP,42684,53,0,2639.526948422056,16.562174472096558,10.798336804692594,0.25173279841501994,Normal
5361,496.5436766390694,51.218382547253746,57.33044981421279,UDP,11435,1883,1,2752.3699528822226,44.22900104596572,65.57446300403998,0.41657669072669845,Normal
8069,340.5796965181852,47.779677401979576,21.17884322223877,TCP,34162,80,0,1947.2070541486894,10.86914071250128,67.24897667844671,0.6561373778717986,Normal
1920,581.6258547083388,42.752400576126306,20.21227157198935,TCP,35524,80,0,2196.0692877113534,77.58358902203321,59.771416633928865,0.2802206587641982,Normal
9190,476.13803077788185,30.380663750549346,13.473453306914305,TCP,49306,443,0,1406.7790582572438,86.7204671019351,30.70959592775977,0.9507615122621333,Attack
4430,295.0594488632547,58.87576590172981,154.36166593290739,TCP,6283,443,3,2051.3592045666946,27.355476128208508,84.19747684654607,0.22021715190259983,Normal
5435,539.8961700510645,58.54061235235568,3.535456114488924,ICMP,30608,443,5,1587.1990656497637,48.695878110375766,80.05404665041989,0.7789068899598479,Attack
4760,620.791485833324,40.74727113512428,26.763696662218422,UDP,15140,80,1,1589.278314412705,51.71567579569121,51.24324484953402,0.3645988127337657,Normal
3050,653.8562888432157,33.48267288313365,34.34109324608128,ICMP,50977,1883,1,1826.8417673119284,93.65010948121517,89.13118008362332,0.8334008768618205,Attack
2165,454.597774088028,73.34156656290625,81.69339611712137,TCP,23807,1883,1,1745.427431911692,10.905762054791936,33.889564524439734,0.9231057118887731,Attack
9567,517.4381666390885,53.700956766303975,45.45159439216802,UDP,42973,22,4,1923.0402107428824,65.10941309686058,49.29074277362915,0.18701556150452525,Attack
3033,506.0643611351494,55.954524369875635,30.971863038808024,ICMP,22179,80,3,2633.987798434029,36.118848489156406,84.23374174824929,0.49147704206550136,Normal
7467,678.7763157885624,56.60221791049638,3.7265264766734294,TCP,33413,22,1,732.8190348885496,50.162559090138934,46.96977060828126,0.15436587392441936,Normal
1145,402.741370115202,31.962744521280605,14.039379195019329,UDP,57183,53,3,1680.0382245608862,24.53311136258335,47.680658219615005,0.705825230785949,Attack
5388,444.24086573545503,72.489148760253,4.484306062728551,UDP,34207,443,3,2379.056352150996,19.421805215859948,16.351408106728513,0.8322380812277695,Attack
8832,399.83356286602327,43.94753100583654,63.912631602988455,TCP,32072,22,1,2116.83099485232,26.920876882312868,26.907711959190912,0.38946793825789316,Normal
9623,326.1019372264536,62.33063005893415,41.54340391202037,TCP,33145,5683,1,1532.1472828352012,11.413576783229834,22.629218081095786,0.3967509029593388,Normal
9896,529.7344617262498,71.87649055140167,42.50715834734486,UDP,28565,22,0,3263.1206535883075,30.02812674634896,55.22126963149709,0.2038397807443938,Attack
9173,692.1557998133105,51.220640480273,31.688705731594077,TCP,37129,80,5,3617.8072241952113,67.13158297836898,35.47932568133561,0.30653465734716845,Attack
3632,476.18186497819266,32.27782386897326,21.2200325716642,ICMP,61980,443,1,1990.6963366221773,63.63337417199928,16.16243673568558,0.3238930590375796,Normal
5494,394.17240541482386,12.597942297713956,4.874546471621432,TCP,22666,443,6,1405.135702234967,54.90465850331025,50.79779138679737,0.1555742767712297,Attack
9056,522.4231642678482,49.42376286047093,12.000668318385094,TCP,41819,1883,1,1849.3295199960667,5.034867167340008,63.53737293033124,0.3099522300653288,Normal
8511,570.6941814527187,53.75216671598831,4.417290519403188,TCP,38849,22,1,1323.6079657905038,16.320379982361004,68.9221389857961,0.9072569011777624,Attack
2828,481.23642350761133,41.288372994715715,38.720051610316176,UDP,40759,1883,0,2240.3878101712135,80.85824857837977,77.00143259211112,0.3253858324805613,Normal
5805,668.4242398345012,52.035281801853756,5.238773299397364,UDP,35412,22,1,2345.3364324725485,29.45645327881153,48.55651158559432,0.274437185269672,Normal
1806,402.51657268549735,56.455172572565864,36.331287178074724,TCP,59903,80,0,2591.193747610337,87.09789997212107,41.24894859856176,0.3846422829029845,Normal
8486,465.5636436185165,64.90891686191952,35.35455080921843,UDP,29944,80,2,2239.6530855707647,83.70915033004847,64.72974290220762,0.9602730379980334,Attack
9202,535.5185485811554,46.57151913310686,18.44696898956051,TCP,56158,53,4,2137.2557044366044,18.943433072075788,11.069180213719356,0.7645791318851227,Attack
2868,547.1556503141393,49.31987489809905,4.358704410453268,ICMP,41785,22,1,1395.4709957303803,85.83368380278114,60.682126911463286,0.20173831754775517,Normal
8878,505.6673710757793,47.320995058496685,11.341371546478946,UDP,52968,22,0,1266.5091715649519,61.5051347506269,42.45455392924676,0.7525515951030842,Attack
6690,346.5896093171422,50.50391949990274,11.573982458945657,TCP,32051,443,1,787.5361211161969,61.725812480125434,46.23002290697862,0.7662348421545849,Attack
8827,780.5613685047596,42.30223428614204,36.15772218654188,UDP,58940,443,3,2048.5303216538987,81.7411879016236,33.70156267330724,0.9501370746802849,Attack
6429,471.68361019446803,42.230519232582736,3.622449738713169,ICMP,31504,1883,0,2517.960552875116,41.45501880927409,20.18204140688825,0.8910951088619228,Attack
4564,513.2321022301588,43.17465741091547,52.994797288146266,ICMP,8410,53,1,2691.005472298464,71.17369667778013,42.113973133936675,0.09519498313102848,Normal
2389,574.0113311807577,52.34399362429245,42.93966691157344,TCP,38685,80,2,2502.5641355657813,65.09879207182527,34.65618641271988,0.45457654136772907,Normal
8274,423.61935648205645,37.29028958223295,6.185161003041669,UDP,22504,22,1,1779.6802403977672,74.43632011279338,86.80946983091928,0.7029935780869553,Attack
1824,506.8311705044931,43.235091003103854,38.099573080737535,ICMP,38648,1883,1,3115.4913301137767,64.4170054316483,85.48315453888212,0.973368800869901,Attack
3265,418.73717148160466,77.12884950682113,33.12501699741934,UDP,4679,53,0,1430.72328555193,12.20493205910404,61.51338120633745,0.08515471815443065,Normal
1936,549.8660889769077,63.44599010756574,41.36417015767933,TCP,25892,443,1,1402.7012467285676,31.343990207934134,82.29610483185219,0.36823274892221847,Normal
7402,466.87728217333165,35.643783841000754,6.281974030666648,ICMP,50052,53,1,2460.0227676421055,89.59287857204492,70.10198222139942,0.49222380268406374,Normal
4845,532.2462232765602,62.97009395890352,5.1446648943034665,ICMP,32153,1883,0,2843.7438594611385,25.108266979051155,37.67131913014207,0.4132441935278519,Normal
2796,374.4155184217278,59.41088111125527,8.094635399475443,UDP,54469,80,1,3075.5894419285496,47.5034360902349,58.31205338194438,0.45577844302840254,Attack
9245,400.5300279192553,48.441207327817416,13.66511952160105,ICMP,17487,443,0,2598.2639797752004,37.12351781792655,27.625885887958887,0.3691021397248909,Normal
8214,336.1831187771838,39.380405794903965,47.34762376632297,TCP,31104,5683,0,2440.7601121808048,12.766885099471573,64.97666007550527,0.9706226141266744,Attack
1726,414.7363904808551,37.67728831272144,40.17361507164162,TCP,46216,443,1,2487.6957634110813,21.306982008901244,13.58460575206581,0.8032447789612898,Attack
3736,191.1770907562232,53.357602591748545,77.88919789593353,ICMP,5332,80,2,1833.1278474903213,30.80004091321744,76.50733989592399,0.7366599117633678,Attack
2913,463.1479753174608,37.30649506705239,1.8125564877915887,TCP,19270,443,0,1519.2321027206203,46.69866371170871,56.658385944716926,0.41070135810645014,Normal
8657,435.89116736444885,66.45831994507738,1.0,ICMP,34410,1883,3,2164.8241176400447,83.70715870770206,14.675067737817509,0.8815235808502315,Attack
3466,518.1093156350083,70.71209882682514,36.03319046620745,ICMP,51135,443,3,982.6027860082618,51.405465395828976,79.74089322619753,0.09333928720443263,Normal
8312,505.3529269321147,49.357932536478614,9.825449013535279,ICMP,12494,22,1,1814.9991622836658,63.671446470458406,80.21611287240528,0.14341852625748497,Normal
9194,650.8495722177285,67.08171217883194,12.197522316641564,ICMP,53911,53,0,1681.568600236529,43.33596365272464,78.22526703826541,0.9540578532810883,Attack
8906,811.3172221728934,43.82676577545878,23.74278660246378,UDP,49284,1883,1,2349.9629957938937,83.30561167566316,71.94415814549785,0.5669883034225529,Normal
5876,636.5046815780762,39.28472325073821,3.241360936796552,ICMP,41906,80,3,2132.078482237119,64.63593086810843,64.23403322108771,0.1594577756692409,Normal
8287,445.62708927498943,66.5041277021786,30.874916618555893,TCP,60581,1883,0,2891.8827924349835,13.15672278254476,41.75272975028665,0.949145707750745,Attack
1892,440.7931100348132,73.69800433408261,11.797831524954402,UDP,61942,22,1,2493.371506319717,47.9751086539339,20.907133382916435,0.9748432747641276,Attack
5675,604.2395650826858,79.44736980488325,30.048525119222006,TCP,13212,443,2,1616.530275766682,79.45107840592274,33.10202200265776,0.8814930681952098,Attack
2933,297.9986366512601,54.98982607215662,53.87427409539505,ICMP,11693,443,1,2403.506797428867,71.02898173989695,37.766171068114744,0.23855785498161908,Normal
2380,462.1756488603825,62.93165592784437,5.630082936661276,TCP,12467,5683,2,963.641151665458,86.47800330019112,38.64611738918332,0.278493985918012,Normal
2290,471.42164779473705,54.659258426992224,80.1543369174052,UDP,52344,1883,1,2439.4376753330507,25.490105507253965,55.23916921018575,0.4069728525518729,Normal
2640,570.0957781782574,71.05067985047884,22.694633612510835,TCP,20653,443,2,1552.2998383936763,92.94549477772097,26.670624651661782,0.5793217258580095,Normal
8490,573.6639615368937,56.49926200158888,76.89036546777551,UDP,27978,443,1,1635.3331212056967,30.65699010828791,25.172890325500006,0.9921814095695122,Attack
2218,410.6527351528365,62.0762568299305,6.985594197835837,ICMP,8259,22,3,2805.785382846354,9.516188983257852,67.35701615477927,0.9561335468327857,Attack
6016,450.2752805953779,32.96872317195701,27.832888450009907,ICMP,10938,80,0,2233.722509691726,49.610536447683884,10.600044034441298,0.9211390586977405,Attack
7881,553.4125105799249,46.53255836948492,15.519756881611205,TCP,51337,5683,0,1884.1393446397265,14.930486462880934,21.96155483304219,0.08927629881354582,Normal
1954,404.12952128974825,62.20454222963353,44.64611730070785,TCP,43873,5683,2,2609.8344928876886,66.31798469087053,44.79664658063771,0.7571663452240955,Attack
8291,644.734212172914,60.85959116104052,27.93519863369959,ICMP,52216,5683,2,2883.95882348976,86.05006436742119,21.926653289591577,0.8768458613396913,Attack
1974,573.1010280128289,63.48354814803665,20.4671345565766,ICMP,29571,53,2,1400.1713285020064,87.92089446366674,86.78500410551541,0.3332795295388664,Normal
5133,520.5811457833812,51.8098197078633,73.25038296667152,TCP,49459,1883,2,1571.7512368949053,59.63335184178152,63.608316117467425,0.21957403420080757,Normal
6370,546.9128717937103,40.219669952970804,14.201900454546905,ICMP,12617,80,2,2486.7162951840346,53.17383837693069,44.621560923562136,0.7484414938868724,Attack
4972,443.973125967104,49.11580199721569,7.453079438545782,UDP,41952,53,3,2183.9558180645467,94.45922808847486,18.980427829343682,0.09083775639150682,Normal
6295,424.84502933748576,50.70551546012755,28.102548067128296,UDP,28909,80,3,883.3239051339281,57.14831470873013,40.81490321237024,0.9408582021478272,Attack
9228,449.0333340633535,53.626112127988634,29.347253076934624,TCP,55825,1883,1,3069.6107118551777,88.47124914310042,62.04813349423684,0.15607764425628023,Attack
4020,559.9960030711819,35.48201859672369,17.346091607659652,TCP,10315,5683,0,1710.9367835759656,87.49355454896592,87.50513626864537,0.45753785217020915,Normal
9987,524.1217976850384,46.01200121469053,20.001587214733885,ICMP,46002,22,0,1397.0436085592696,31.05624162659063,47.81498909126407,0.9827978496670962,Attack
5036,449.2742648368748,48.66998585758807,96.23319140846135,ICMP,57494,22,1,2006.962532840318,6.237596801977517,65.39297968739247,0.9882202165370104,Attack
6068,589.9498091969186,16.36667511883956,39.579903814260256,UDP,65131,22,1,2541.248995463423,44.52515670183638,25.62871978613785,0.7759902866955368,Attack
6233,479.12642931966155,62.487571720606525,3.516305105791199,TCP,60056,80,1,2680.7986981166714,82.52331225002698,59.890669658853064,0.8391884848278139,Attack
1317,416.8027105292998,52.46023934960917,7.152668019165722,TCP,57659,1883,0,2034.3012530542403,80.25207953759384,29.12439199256136,0.9671707421915003,Attack
3396,530.5209811158225,53.979783056723285,111.36644999382608,TCP,5156,443,1,3521.4972618925394,59.33022687798387,25.85072416925965,0.9274295094143692,Attack
3162,378.4364586052595,42.26755533457579,38.88983157420946,TCP,32707,443,0,3693.837218377714,19.099256902005607,50.73764493360534,0.6221086322838477,Attack
3745,297.53315000771585,58.79375563295379,73.96905177859058,UDP,1868,22,2,2268.7815530854973,14.682894253689497,26.933143794687993,0.7346169809287301,Attack
2591,499.38745093216835,37.52111264099844,10.86619777384582,UDP,55953,80,0,1962.7522469681876,90.92137854007517,67.70620217793824,0.5937765539485278,Normal
7183,421.110344754694,39.87778633653295,40.62839342971674,TCP,32893,443,3,1797.9030122401466,42.925791378673146,84.98692727730703,0.5064952739715743,Normal
4930,469.50147767961806,59.42495068612695,37.5531881570717,UDP,32540,80,0,1908.324200342768,63.334491506036834,41.488168191578794,0.8808290165289472,Attack
2312,383.99204982266605,55.35742604216075,10.473535075812238,TCP,35435,1883,2,2897.0586287093543,86.52779734598283,35.79691227413814,0.7380251121370198,Attack
5311,645.0718567643084,30.835996022475594,24.00970200504306,UDP,60701,22,1,2201.48094939214,83.29038586885325,24.070791488216745,0.8598161703680309,Attack
8314,420.6208707286234,73.66056305132054,29.618711337541885,ICMP,35055,53,0,2522.18243162185,56.02128639176029,41.23171420699963,0.09591096340541028,Normal
3383,448.1600746195028,38.622535196402794,19.683161965143405,UDP,36726,22,2,2416.3304536346063,48.91146625154931,54.770727242564554,0.5764851676244815,Normal
4239,545.3459921099881,48.01109668067991,52.6649161453524,TCP,62053,53,0,2363.8314212203923,71.17332918022305,39.8375530394458,0.3295168283482487,Normal
3139,334.806284201278,76.20181079902927,53.669327790725276,ICMP,64731,443,1,2653.4395884426126,36.46811231780998,59.84609747991077,0.513393978306116,Normal
2704,325.9340272101555,19.103276461848665,57.03395028941884,TCP,23547,5683,1,2496.5379370495407,61.28515671128879,62.993873196257006,0.6129654446365496,Normal
7924,545.7143402832096,24.406087700455405,48.80111885898498,ICMP,40966,53,1,2286.005460692905,7.083719024867722,17.826364961179628,0.8457584721322844,Attack
1362,446.6062843445397,56.62900530632776,20.087811259079892,ICMP,34007,5683,0,3106.9308688214446,79.18813046755201,65.82261648076897,0.03187772455861504,Attack
3604,391.8205871727013,12.82194926219271,14.410749949645734,UDP,5800,80,2,1208.4226595662633,94.82290476976316,82.02540247293373,0.16398337268159568,Normal
5286,572.4047807536784,19.34759746272318,53.40256731955807,UDP,62025,5683,3,2169.827164255281,90.92358431229883,12.100171888760665,0.9214457412803159,Attack
4738,402.56940090704086,67.62736739441212,20.212189442413155,ICMP,19748,53,1,1683.4254429232567,37.39053564840331,54.10817684790875,0.9672707099232539,Attack
3469,467.05852405412907,43.86689947393865,8.485668103555003,ICMP,57882,443,1,2551.780304848093,52.79911538397471,58.30994990028795,0.05542268309744758,Normal
5795,392.4643438432985,82.94134338945224,21.23829503872895,ICMP,15124,443,2,1019.4745301574826,26.259526681135867,66.78522680562922,0.3317875429168885,Attack
7150,536.4124623499789,34.478453329196505,4.589284862473784,TCP,43491,22,2,2139.9093710703005,32.268866480954486,40.86149310392937,0.009729973767240496,Normal
1556,659.8491431260129,45.22277301694279,35.29359799125004,UDP,52266,443,2,2289.425816353326,46.16114914873669,75.49682534854836,0.7574480131947373,Attack
3808,276.67520848014624,58.10946089267878,12.28063754283551,TCP,61746,80,1,2733.775098078374,72.23728161682097,53.19171729889476,0.681940180240984,Normal
6150,513.5189226500775,57.07292726262859,9.059872724406771,UDP,34908,53,1,1746.330697204751,6.609415175495722,42.714928125111996,0.5648051153986338,Normal
8561,602.790613026362,46.17650576766732,94.05586271913145,TCP,41542,1883,6,3674.138839868681,40.43967173736162,67.5405356589254,0.691661173255565,Attack
3719,449.4226703233072,40.27309983586373,45.001499956656055,UDP,47372,443,2,1648.1755016371,55.08472264910587,84.19004252842298,0.53779121255782,Normal
7506,364.2749150844937,53.47043486511936,46.4036841116888,ICMP,14956,5683,1,1317.0714295123864,24.366473796810876,74.96013150219743,0.2388411755804658,Normal
4741,550.5156232552885,70.65328829263774,29.322808963181874,ICMP,44724,53,4,2363.475258232067,12.063082828643592,84.45318223907152,0.7543337349554888,Attack
4998,620.198420405252,61.44213034359942,54.82274542994612,UDP,22742,22,1,1923.46872513612,53.56164733864954,31.27478096241674,0.7832777710649405,Attack
3403,606.8626613174563,40.51297375534797,42.70898305686842,ICMP,47038,1883,2,3104.812355635998,62.40289860372017,19.481037670936637,0.8542018930732665,Attack
9780,543.9091205497793,35.1234103088099,27.396890460160783,ICMP,52337,22,1,1046.099966442332,62.690206133880054,52.7479640127082,0.954076678461756,Attack
1294,511.749648513037,39.60816518435063,97.42165566450323,TCP,20664,80,1,2021.4120193505175,37.09259465320335,13.554433987360719,0.7475416117405452,Attack
6343,392.1184933538839,30.893856719512765,6.3807613852302465,UDP,61336,22,2,2490.8695460514273,26.36256163451605,63.96718151370047,0.05454979153327266,Normal
2136,603.8293940412731,52.211142234908664,86.14164108922085,ICMP,43132,53,0,1600.0341960667838,24.834779511431034,29.200121861244355,0.020838571546499263,Normal
3064,597.1948176023009,62.20679268101426,15.396763130462961,UDP,20584,1883,2,1164.5656279294979,8.647154605157597,46.34800707264973,0.7398706707045248,Attack
8009,363.43300176136796,48.92990002249395,22.548658640520706,TCP,7404,22,4,2868.894184091272,21.62150167684746,62.44494724314545,0.05605096492721118,Attack
5543,543.7375673415789,75.79650189394273,3.9285326899442676,UDP,48780,22,1,1496.3464445773798,78.67455143980344,48.6476242697173,0.3159445982962267,Normal
2007,578.3388650623742,76.63121862732034,23.30287138957532,TCP,64292,5683,0,2626.302613750224,5.274613918496885,28.884964845323697,0.1361598875239668,Normal
6445,605.8536526490608,54.61602903242632,28.341227173111708,TCP,29853,5683,1,1445.5212644752687,8.949974230159647,80.42964159968717,0.9688999044021633,Attack
6352,491.00124570473355,60.52906610715025,182.26550197095767,TCP,49625,80,1,1808.6625602048546,16.43170462511604,71.16282568320379,0.3163941553654164,Normal
2435,397.0918911024627,36.493130330458285,110.89817002322566,ICMP,30603,53,1,2454.3285076479087,42.821652440817886,58.08579948555618,0.05514690817032153,Normal
1571,439.7460584163146,44.587902592412334,101.79445848844065,TCP,31224,22,4,2212.349111839291,35.03640509282671,65.88322108867193,0.9496075425158831,Attack
3382,379.1300169852846,69.08405566649824,12.849182353605732,UDP,65472,53,0,1441.1218922700677,21.00522722490307,43.226071810235126,0.6087443786006679,Normal
6084,493.8727201862021,41.31091074067337,142.21766788203797,UDP,20753,443,1,2318.3510853028665,14.985452669621093,40.07136771346853,0.036109068748973794,Normal
1277,470.37375241175715,72.31069710524677,18.235416353559586,ICMP,29561,80,6,696.6129163568012,89.49762832457998,22.80892605827983,0.8333610398864005,Attack
8059,757.4043704922449,66.6884615311225,57.28311771198038,ICMP,57172,5683,1,1279.8127995267146,87.0125199163691,74.28731899597905,0.15252870305840638,Normal
2887,607.3612570925758,61.274359415695365,7.312633970567452,TCP,43124,80,0,3047.3385456619562,74.47087475476522,40.48353961449713,0.8024362731612393,Attack
2265,616.3457680266916,32.4095766551054,21.146463773905026,TCP,53109,80,1,1898.1814614822604,27.6819777251751,65.38591796008618,0.6027517462066567,Normal
8491,556.5622988993275,45.32020273894518,101.45251758376712,TCP,25149,53,3,2430.757776850122,34.13282288154946,33.99535930567374,0.17711521463643154,Normal
2040,455.9218823997778,59.663132582661916,88.14167807240348,ICMP,6679,5683,1,2413.3655822596775,64.92604714371939,73.67914081013106,0.7525980527530949,Attack
9073,466.95320494183113,35.21377888246955,34.53523268754486,ICMP,60475,5683,3,1793.5443631776081,31.252900558794078,18.419472906632457,0.45450497560361325,Normal
3752,477.93568402200555,47.148841291751026,47.95706425500989,UDP,3472,22,3,2070.385600952612,52.75605319046203,60.00113594680726,0.6381009397561159,Normal
9213,522.587992724136,61.28196423691457,5.823081566351787,TCP,15209,22,1,1296.3850459042435,63.61554599536862,74.6075769153176,0.8695141653149253,Attack
5569,546.7003772268138,41.47741658116556,38.36720039083996,TCP,18235,53,1,2077.9313747986157,51.72766668616609,62.82001967892141,0.26029811542901826,Normal
7353,500.08503532166264,37.303182630970284,28.874030560055985,UDP,23304,53,2,1705.7084723684038,42.19562873436357,65.68926453400802,0.3659713407055072,Normal
3353,465.128182718824,22.98838311817731,2.880520173267249,UDP,34995,443,2,3255.0520618355895,36.31046122017671,52.07911643341952,0.9972717852144787,Attack
8437,428.70612434144186,44.20048703428537,3.602687282704569,UDP,61671,1883,4,1579.278739958193,74.9974924798244,54.72255976870126,0.5081144701563491,Attack
5799,332.88214906600956,61.59772269215206,3.4435979828678622,UDP,40411,1883,2,2308.0040083586814,71.5099095479873,15.271475109570805,0.5585026743966562,Normal
1686,654.0054998055982,36.90644487010253,38.65945477084071,TCP,7822,80,2,1835.8745743474517,67.66052577290225,30.064251760446304,0.2854385398313436,Normal
9476,764.6635481918497,50.2680815970156,4.584579283492529,ICMP,18252,22,2,2488.054839392305,38.72094018751503,67.75429973629471,0.416027252603275,Normal
5811,643.9204137113901,46.636860923088996,18.91825999330102,TCP,36763,5683,3,1186.0615029033552,74.81629637134516,85.63371376461319,0.5015517471734037,Normal
9954,348.9121248883105,40.00064666047929,13.247467783944881,UDP,35060,80,1,1920.7883356803618,91.19332687807011,53.34247660743521,0.25844472638795857,Normal
6346,594.441988356907,62.565583990638316,23.988859111799528,ICMP,49744,5683,3,2355.4412068806187,67.00815672048425,68.04730658061828,0.23814551114401494,Normal
6043,622.853156194498,74.63408421748844,36.77392593702538,TCP,30333,22,3,2141.169844433554,41.710932596292665,64.68638964914628,0.6004668158641183,Normal
3428,451.58747616543707,65.06506915462555,34.629065809359496,UDP,5768,22,1,2297.4525422479587,76.68331365442724,89.95074568529559,0.18365144431961766,Normal
6126,558.6712687566835,39.56095396323928,21.740368638438603,ICMP,41527,443,1,1502.4802410540037,59.837186844691715,73.60035512148158,0.5534577348015908,Normal
9220,445.2436360972857,79.88548495768917,18.727382320688807,ICMP,15572,53,2,1792.0731276155386,83.99093405843969,60.21178670281376,0.7062140236195006,Attack
8813,683.4714793776488,65.02104365345099,15.215746805547312,ICMP,43613,53,1,1988.6850908274746,69.18642784797527,19.21274525707677,0.19825762173025607,Normal
4356,543.8445106658377,43.13964396553564,59.3954777436945,TCP,4554,53,3,2467.930716699902,74.29280483758139,39.012960479729124,0.7458780617560281,Attack
9707,389.9413410354742,38.37010426832129,12.052491780151769,UDP,38877,1883,1,2838.125890613318,65.0692816822642,30.05591644327115,0.35968437481294124,Normal
8266,580.3769717611206,66.81558895767385,9.007453841252808,TCP,10019,53,1,884.9956115874065,13.281841279539705,78.29405065987727,0.9925045378552051,Attack
7540,627.0536808188297,52.6065380293591,40.79722649936075,TCP,25727,1883,5,1808.2743407661524,48.66054979473482,45.693841114367935,0.9790768101007039,Attack
1038,523.7757981363051,37.238527269684084,13.37752739434563,TCP,26551,5683,4,1604.6426442042068,10.084088737561492,52.82397335624084,0.7985946335185505,Attack
4342,557.5330030091922,47.77836530792175,56.31924617154906,ICMP,36056,80,1,1536.0010745913346,45.27942377207379,87.18586397515105,0.3427207765295188,Normal
3844,491.62958849254426,43.892047731779584,11.919940647076428,UDP,32454,1883,3,2159.985087792057,69.47842897313834,76.93470413203735,0.9372101373420595,Attack
2098,363.8863456224519,37.63911321967943,36.31429971543184,TCP,1043,22,2,2019.5401104510731,42.9129924516993,73.18562081920851,0.9987790052082541,Attack
8027,481.7919489895391,65.21879379892201,1.384742631700187,UDP,62006,443,0,1326.8333710784973,5.146722674094994,21.377572354271777,0.4622785649417783,Normal
2823,562.7647559556269,61.725862824714696,14.611460474597033,ICMP,51957,443,1,1297.4301553043497,38.23565837907458,11.82147378693755,0.6145893808966137,Normal
4155,484.63677584201145,62.578122163388905,12.612649928943984,TCP,62202,22,1,2277.1173340657756,11.0983084871319,20.043868468701042,0.005987002983719458,Normal
4093,596.0918512087509,62.370055899792696,50.895454265637646,UDP,61499,5683,0,1345.0677692216557,75.25367496491546,69.2226664491487,0.043533210330802374,Normal
6658,452.9382126562899,36.25949382938604,102.38784042390061,ICMP,46754,80,1,1583.133574845888,75.53764123626648,42.857423820806275,0.5005978109669884,Normal
4778,460.80910070590073,40.944690923045044,18.53458399357017,TCP,24265,443,1,2554.048273568297,77.57407304339225,19.39756691033147,0.6093138739238714,Normal
3896,599.7343997592685,71.87986284406493,52.26102549899733,TCP,55010,22,2,2103.4233353784202,7.729447223096089,69.12156028430118,0.31239300255763636,Normal
1988,526.6223020163654,51.620181836584976,36.08866974956755,UDP,8320,443,1,2928.5773036600203,7.904237799633314,25.566722626704816,0.09912982038305074,Normal
5116,450.593410261329,27.942939594435455,102.69039770073732,UDP,17357,1883,3,1935.8107976832564,86.31044227903422,57.12346477209715,0.7822721486703729,Attack
7446,624.0566451210349,53.2541649139362,49.997477363152086,TCP,42540,5683,1,3339.748698432486,16.131549225327408,69.32342566286431,0.4187600384132587,Attack
5179,417.3517138459367,59.821868925021995,2.4193237985110017,TCP,19652,443,1,1889.76930282182,65.30812073996768,58.64484998764003,0.6488483925347122,Normal
2682,412.76612491791815,57.86062156055313,37.477654692183705,ICMP,20391,5683,3,2718.681352183825,76.59089529765707,89.4909232671621,0.6502011953714764,Normal
6626,160.4661426723111,35.931955952575414,23.003793242243063,ICMP,12779,5683,1,1496.0528964768687,45.30773333575331,44.73301764508608,0.5468386830726523,Normal
8424,433.52377417070636,78.30082338886331,1.0,TCP,36517,1883,1,1609.9005566431908,54.182488344276805,34.94440700879703,0.17848957071229565,Normal
1933,657.0460014706739,27.49108119336871,8.683026545908069,UDP,54775,5683,2,3015.050135284869,25.46426512183446,26.095734407993476,0.6160813433228552,Attack
4598,251.32487765930733,51.66344645245118,76.43740442718297,UDP,22774,1883,1,1582.821597469178,88.12399596286065,50.3023704940494,0.3220840092621765,Normal
2980,385.7695831724939,76.04829279149124,78.13559675616119,TCP,14049,443,0,1869.5848818377144,32.16209925554871,78.19839522010957,0.8191252065959235,Attack
4056,552.6882267068204,58.874856259031674,48.11120005311009,ICMP,5911,443,2,1603.1291265398588,24.603007043846823,85.75321519431336,0.1931968493934254,Normal
9984,230.61598713287265,62.543293535770324,120.15640840206484,TCP,61699,5683,1,2674.628442307656,52.28631726096458,87.76438983513769,0.29114841398259717,Normal
1791,438.71616637882823,34.20253776244797,49.28134538450935,UDP,14682,1883,1,1274.4322608147347,22.14623506107651,52.51026707810516,0.4403059662987565,Normal
6390,636.9035858732896,55.205696863953065,1.0,TCP,50372,443,1,2784.4991276321125,66.80224664400853,58.42082764369509,0.7400131302029762,Attack
7635,745.1630962218787,49.45096005957579,10.183341795520061,TCP,6250,5683,4,2146.8323974225477,51.3603904705025,56.52318117457354,0.7207505771555667,Attack
3255,534.8295878800438,33.049337462534524,1.0,ICMP,36620,80,2,2111.8742254959625,18.302400860988556,47.27779162815712,0.3371099537249047,Normal
